eval_loss,eval_model_preparation_time,eval_matthews_correlation,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
1.0554485321044922,0.0099,0.6082287537654698,0.14823630963624498,0.15051334386437862,0.5252217054367065,0.14823639272843434,0.47029573992356677,0.4571231438139437,0.4890733902357414,0.29862798756649234,12.4663,83.666,2.647,67.0
0.9836219549179077,0.0099,0.6081922660758651,0.15063556494443092,0.15063558100237867,0.4461601972579956,0.14892451195108816,0.46868281412407714,0.4612011570370828,0.4615883946302725,0.30256778708223325,12.4397,83.844,2.653,68.0
0.9358946084976196,0.0099,0.6208288813242873,0.1414832284786557,0.14190417283803072,0.35517380237579343,0.14090423204526234,0.4741542362757707,0.45650081232968465,0.45445836604321527,0.28893158684037534,12.4865,83.53,2.643,69.0
0.9645423889160156,0.0099,0.60819133045274,0.1477865987633241,0.14900206917497727,0.5690591761044094,0.14778660299222515,0.47702300621432503,0.4625858072355348,0.48616026551349867,0.2976567906276785,12.5557,83.07,2.628,70.0
1.044478178024292,0.0099,0.6107029287090541,0.15022781202685687,0.15123909482310954,0.5048388351093639,0.14802282477156659,0.465775183447132,0.45260170381133275,0.48264141224440066,0.3024930561184505,12.5397,83.176,2.632,71.0
1.066763162612915,0.0099,0.6132379591518842,0.1502321435072507,0.15110970594242043,0.37278246879577637,0.1482522053320822,0.46532514532354563,0.449299113023203,0.4843697310745797,0.30303112894035594,12.493,83.487,2.641,72.0
1.111922025680542,0.0099,0.6032121451400153,0.1525390292174064,0.15319297932917011,0.42390120029449463,0.15253909802276813,0.46945450810022205,0.4608965976615483,0.4669787666490829,0.30665239773025715,12.5233,83.285,2.635,73.0
1.1312059164047241,0.0099,0.6137241978691702,0.15172856771820228,0.15172858404257705,0.5770296931266785,0.14829229297025326,0.4640753568014925,0.4727587129817328,0.46491745496601716,0.3051938935327352,12.4971,83.459,2.641,74.0
1.089186668395996,0.0099,0.6134664665689209,0.15098709250913717,0.15138473136021025,0.4419761300086975,0.1484445628360957,0.4684050187336661,0.45699762428800267,0.48663981176521653,0.30610307399863596,12.5084,83.384,2.638,75.0
1.0330919027328491,0.0099,0.6031588333778671,0.14938874898455168,0.14938871926750386,0.4338086446126302,0.1493887043525023,0.4721306388423385,0.44655645466580685,0.4649688832278519,0.3017970594598898,12.5401,83.173,2.632,76.0
1.093705177307129,0.0099,0.6006530974238766,0.15373547416633981,0.15495993020393586,0.5070509995732988,0.1534974238445066,0.46569718976991376,0.45355237750498295,0.4907562638605511,0.3083688836335712,12.5258,83.268,2.635,77.0
1.0631918907165527,0.0099,0.6081725386037139,0.1486943769317802,0.148694405998331,0.2995261549949646,0.14869438658967574,0.4699156543425722,0.4511379157277253,0.4828779657118648,0.3027878084393343,12.4889,83.514,2.642,78.0
1.082065463066101,0.0099,0.6031431608368663,0.15183453809037764,0.1518346261980248,0.35526845455169676,0.15183458095086041,0.4661011330585565,0.4546087983441336,0.4876039158492089,0.3064548870845065,12.5469,83.128,2.63,79.0
1.08108389377594,0.0099,0.6056594364604692,0.15087702598919228,0.15087704451585923,0.38159046675029556,0.15087701913151508,0.465318294781515,0.45738959266564405,0.48821453969421424,0.3057011190259119,12.4846,83.543,2.643,80.0
